#FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation	SampleIllumina
NA20753	NA20753	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20753_ERR3239833.fasta.gz
NA20754	NA20754	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20754_ERR3239834.fasta.gz
NA20755	NA20755	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20755_ERR3239835.fasta.gz
NA20756	NA20756	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20756_ERR3239836.fasta.gz
NA20757	NA20757	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20757_ERR3239837.fasta.gz
NA20758	NA20758	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20758_ERR3239838.fasta.gz
NA20759	NA20759	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20759_ERR3239839.fasta.gz
NA20760	NA20760	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20760_ERR3239840.fasta.gz
NA20761	NA20761	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20761_ERR3239841.fasta.gz
NA20762	NA20762	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20762_ERR3239842.fasta.gz
NA20763	NA20763	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20763_ERR3239843.fasta.gz
NA20764	NA20764	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20764_ERR3239844.fasta.gz
NA20765	NA20765	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20765_ERR3239845.fasta.gz
NA20766	NA20766	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20766_ERR3239846.fasta.gz
NA20767	NA20767	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20767_ERR3239847.fasta.gz
NA20768	NA20768	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20768_ERR3239848.fasta.gz
NA20769	NA20769	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20769_ERR3239849.fasta.gz
NA20770	NA20770	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20770_ERR3239850.fasta.gz
NA20771	NA20771	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20771_ERR3239851.fasta.gz
NA20772	NA20772	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20772_ERR3239852.fasta.gz
NA20773	NA20773	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20773_ERR3239853.fasta.gz
NA20774	NA20774	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20774_ERR3239854.fasta.gz
NA20775	NA20775	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20775_ERR3239855.fasta.gz
NA20778	NA20778	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20778_ERR3239856.fasta.gz
NA20783	NA20783	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20783_ERR3239857.fasta.gz
NA20785	NA20785	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20785_ERR3239858.fasta.gz
NA20786	NA20786	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20786_ERR3239859.fasta.gz
NA20787	NA20787	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20787_ERR3239860.fasta.gz
NA20790	NA20790	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20790_ERR3239861.fasta.gz
NA20792	NA20792	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20792_ERR3239862.fasta.gz
NA20795	NA20795	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20795_ERR3239863.fasta.gz
NA20796	NA20796	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20796_ERR3239864.fasta.gz
NA20797	NA20797	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20797_ERR3239865.fasta.gz
NA20798	NA20798	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20798_ERR3239866.fasta.gz
NA20799	NA20799	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20799_ERR3239867.fasta.gz
NA20800	NA20800	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20800_ERR3239868.fasta.gz
NA20801	NA20801	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20801_ERR3239869.fasta.gz
NA20802	NA20802	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20802_ERR3239870.fasta.gz
NA20803	NA20803	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20803_ERR3239871.fasta.gz
NA20804	NA20804	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20804_ERR3239872.fasta.gz
NA20805	NA20805	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20805_ERR3239873.fasta.gz
NA20806	NA20806	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20806_ERR3239874.fasta.gz
NA20807	NA20807	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20807_ERR3239875.fasta.gz
NA20808	NA20808	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20808_ERR3239876.fasta.gz
NA20809	NA20809	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20809_ERR3239877.fasta.gz
NA20810	NA20810	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20810_ERR3239878.fasta.gz
NA20811	NA20811	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20811_ERR3239879.fasta.gz
NA20812	NA20812	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20812_ERR3239880.fasta.gz
NA20813	NA20813	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20813_ERR3239881.fasta.gz
NA20814	NA20814	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20814_ERR3239882.fasta.gz
NA20815	NA20815	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20815_ERR3239883.fasta.gz
NA20818	NA20818	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20818_ERR3239884.fasta.gz
NA20819	NA20819	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20819_ERR3239885.fasta.gz
NA20821	NA20821	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20821_ERR3239886.fasta.gz
NA20822	NA20822	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20822_ERR3239887.fasta.gz
NA20826	NA20826	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20826_ERR3239888.fasta.gz
NA20827	NA20827	0	0	1	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20827_ERR3239889.fasta.gz
NA20828	NA20828	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20828_ERR3239890.fasta.gz
NA20832	NA20832	0	0	2	TSI	EUR	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA20832_ERR3239891.fasta.gz
BD01	HG03006	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03006_ERR3242642.fasta.gz
BD01	HG03007	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03007_ERR3242643.fasta.gz
BD01	HG03008	HG03006	HG03007	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03008_ERR3989107.fasta.gz
BD05	HG03589	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03589_ERR3242858.fasta.gz
BD09	HG03600	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03600_ERR3243070.fasta.gz
BD10	HG03603	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03603_ERR3243071.fasta.gz
BD10	HG03604	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03604_ERR3243072.fasta.gz
BD11	HG03605	HG03606	HG03607	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03605_ERR3989184.fasta.gz
BD11	HG03606	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03606_ERR3989185.fasta.gz
BD11	HG03607	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03607_ERR3242832.fasta.gz
BD12	HG03611	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03611_ERR3243073.fasta.gz
BD14	HG03615	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03615_ERR3242644.fasta.gz
BD14	HG03616	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03616_ERR3242645.fasta.gz
BD14	HG03617	HG03615	HG03616	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03617_ERR3989186.fasta.gz
BD15	HG03793	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03793_ERR3242646.fasta.gz
BD15	HG03794	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03794_ERR3989213.fasta.gz
BD15	HG03795	HG03794	HG03793	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03795_ERR3989214.fasta.gz
BD16	HG03796	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03796_ERR3242647.fasta.gz
BD16	HG03797	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03797_ERR3989215.fasta.gz
BD16	HG03798	HG03797	HG03796	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03798_ERR3989216.fasta.gz
BD17	HG03799	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03799_ERR3989217.fasta.gz
BD17	HG03800	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03800_ERR3242648.fasta.gz
BD17	HG03801	HG03800	HG03799	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03801_ERR3989218.fasta.gz
BD18	HG03802	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03802_ERR3242650.fasta.gz
BD18	HG03803	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03803_ERR3242649.fasta.gz
BD18	HG03804	HG03803	HG03802	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03804_ERR3989219.fasta.gz
BD19	HG03805	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03805_ERR3242833.fasta.gz
BD19	HG03806	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03806_ERR3989220.fasta.gz
BD19	HG03807	HG03806	HG03805	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03807_ERR3989221.fasta.gz
BD20	HG03808	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03808_ERR3242841.fasta.gz
BD20	HG03809	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03809_ERR3242840.fasta.gz
BD22	HG03814	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03814_ERR3242652.fasta.gz
BD22	HG03815	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03815_ERR3242651.fasta.gz
BD22	HG03816	HG03815	HG03814	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03816_ERR3989222.fasta.gz
BD23	HG03817	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03817_ERR3242844.fasta.gz
BD24	HG03821	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03821_ERR3243067.fasta.gz
BD25	HG03823	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03823_ERR3242654.fasta.gz
BD25	HG03824	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03824_ERR3242653.fasta.gz
BD25	HG03825	HG03824	HG03823	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03825_ERR3989223.fasta.gz
BD26	HG03826	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03826_ERR3242655.fasta.gz
BD27	HG03829	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03829_ERR3242657.fasta.gz
BD27	HG03830	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03830_ERR3242656.fasta.gz
BD27	HG03831	HG03830	HG03829	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03831_ERR3989224.fasta.gz
BD28	HG03832	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03832_ERR3242659.fasta.gz
BD28	HG03833	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03833_ERR3242658.fasta.gz
BD28	HG03834	HG03833	HG03832	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03834_ERR3989225.fasta.gz
BD3	HG03012	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03012_ERR3242846.fasta.gz
BD30	HG03904	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03904_ERR3989226.fasta.gz
BD30	HG03905	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03905_ERR3242847.fasta.gz
BD30	HG03906	HG03905	HG03904	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03906_ERR3989227.fasta.gz
BD31	HG03907	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03907_ERR3242835.fasta.gz
BD31	HG03908	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03908_ERR3242834.fasta.gz
BD31	HG03909	HG03908	HG03907	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03909_ERR3989228.fasta.gz
BD32	HG03910	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03910_ERR3242849.fasta.gz
BD32	HG03911	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03911_ERR3242848.fasta.gz
BD33	HG03913	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03913_ERR3242661.fasta.gz
BD33	HG03914	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03914_ERR3242660.fasta.gz
BD33	HG03915	HG03914	HG03913	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03915_ERR3989229.fasta.gz
BD34	HG03917	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03917_ERR3243074.fasta.gz
BD35	HG03919	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03919_ERR3242851.fasta.gz
BD35	HG03920	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03920_ERR3243075.fasta.gz
BD36	HG03922	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03922_ERR3243068.fasta.gz
BD37	HG03925	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03925_ERR3242837.fasta.gz
BD37	HG03926	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03926_ERR3242836.fasta.gz
BD37	HG03927	HG03926	HG03925	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03927_ERR3989230.fasta.gz
BD38	HG03928	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03928_ERR3242852.fasta.gz
BD38	HG03929	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03929_ERR3989231.fasta.gz
BD38	HG03930	HG03929	HG03928	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03930_ERR3989232.fasta.gz
BD39	HG03931	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03931_ERR3242853.fasta.gz
BD4	HG03585	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03585_ERR3242854.fasta.gz
BD40	HG03934	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03934_ERR3242856.fasta.gz
BD41	HG03937	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03937_ERR3242855.fasta.gz
BD42	HG03940	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03940_ERR3242663.fasta.gz
BD42	HG03941	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG03941_ERR3242662.fasta.gz
BD42	HG03942	HG03941	HG03940	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG03942_ERR3989233.fasta.gz
BD44	HG04131	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04131_ERR3243060.fasta.gz
BD44	HG04132	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04132_ERR3989239.fasta.gz
BD44	HG04133	HG04131	HG04132	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04133_ERR3989240.fasta.gz
BD45	HG04134	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04134_ERR3243061.fasta.gz
BD45	HG04135	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04135_ERR3989241.fasta.gz
BD45	HG04136	HG04134	HG04135	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04136_ERR3989242.fasta.gz
BD47	HG04140	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04140_ERR3243062.fasta.gz
BD47	HG04141	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04141_ERR3243063.fasta.gz
BD47	HG04142	HG04140	HG04141	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04142_ERR3989243.fasta.gz
BD48	HG04144	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04144_ERR3243076.fasta.gz
BD49	HG04146	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04146_ERR3242857.fasta.gz
BD49	HG04147	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04147_ERR3989244.fasta.gz
BD49	HG04148	HG04146	HG04147	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04148_ERR3989245.fasta.gz
BD50	HG04149	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04149_ERR3989246.fasta.gz
BD50	HG04150	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04150_ERR3989247.fasta.gz
BD50	HG04151	HG04149	HG04150	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04151_ERR3989248.fasta.gz
BD51	HG04152	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04152_ERR3243077.fasta.gz
BD51	HG04153	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04153_ERR3243078.fasta.gz
BD52	HG04155	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04155_ERR3242664.fasta.gz
BD52	HG04156	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04156_ERR3242665.fasta.gz
BD52	HG04157	HG04155	HG04156	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04157_ERR3989249.fasta.gz
BD53	HG04158	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04158_ERR3243058.fasta.gz
BD53	HG04159	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04159_ERR3242859.fasta.gz
BD53	HG04160	HG04158	HG04159	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG04160_ERR3989250.fasta.gz
BD54	HG04161	0	0	1	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04161_ERR3243079.fasta.gz
BD54	HG04162	0	0	2	BEB	SAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG04162_ERR3243080.fasta.gz
